classification,Rf_ohm,Cpd_F,Cf_F,ft_Hz,f_Hz,magnitude_normalized_dB
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,1114834244.25934,-66.8169214993562
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,1148380572.80092,-67.3320814739533
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,1182936339.44007,-67.847233475608
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,1218531919.04393,-68.3623779631642
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,1255198600.48573,-68.8775153690684
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,1292968614.14799,-69.3926461008867
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,1331875160.2534,-69.9077705427359
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,1371952438.04812,-70.4228890566317
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,1413235675.86323,-70.9380019837596
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,1455761162.08087,-71.4531096456729
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,1499566277.03201,-71.9682123454218
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,1544689525.8542,-72.4833103686176
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,1591170572.33791,-72.998403984436
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,1639050273.79148,-73.5134934465621
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,1688370716.95505,-74.0285789940819
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,1739175254.99523,-74.5436608523221
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,1791508545.61301,-75.0587392336413
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,1845416590.29827,-75.5738143381769
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,1900946774.76563,-76.0888863545471
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,1958147910.60688,-76.6039554605149
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,2017070278.19695,-77.1190218236116
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,2077765670.8908,-77.6340856017266
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,2140287440.55033,-78.1491469436612
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,2204690544.4412,-78.6642059896522
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,2271031593.54083,-79.1792628718647
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,2339368902.3,-79.6943177148565
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,2409762539.90186,-80.2093706360156
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,2482274383.06332,-80.7244217459735
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,2556968170.42535,-81.2394711489934
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,2633909558.57984,-81.754518943337
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,2713166179.78244,-82.2695652216098
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,2794807701.40198,-82.7846100710868
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,2878905887.15881,-83.2996535740192
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,2965534660.20579,-83.8146958079235
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,3054770168.10753,-84.329736845854
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,3146690849.77484,-84.8447767566599
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,3241377504.41334,-85.3598156052268
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,3338913362.54677,-85.8748534527055
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,3439384159.17744,-86.3898903567264
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,3542878209.14822,-86.9049263716025
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,3649486484.77208,-87.4199615485202
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,3759302695.79777,-87.9349959357194
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,3872423371.78158,-88.4500295786628
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,3988947946.93779,-88.9650625201962
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,4108978847.54236,-89.4800948006987
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,4232621581.96668,-89.9951264582251
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,4359984833.42045,-90.5101575286393
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,4491180555.48534,-91.0251880457407
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,4626324070.52331,-91.540218041383
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,4765534171.04614,-92.0552475455862
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,4908933224.13523,-92.5702765866418
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,5056647279.00349,-93.0853051912129
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,5208806177.79394,-93.6003333844278
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,5365543669.71214,-94.1153611899679
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,5526997528.59318,-94.6303886301513
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,5693309674.00626,-95.1454157260115
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,5864626296.00338,-95.660442497371
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,6041097983.6219,-96.1754689629111
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,6222879857.25384,-96.6904951402378
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,6410131704.99823,-97.2055210459434
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,6603018123.11645,-97.720546695665
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,6801708660.71408,-98.2355721041396
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,7006377968.77617,-98.7505972852557
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,7217205953.6873,-99.2656222521023
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,7434377935.37105,-99.7806470170149
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,7658084810.1881,-100.295671591619
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,7888523218.73609,-100.81069598687
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,8125895718.69862,-101.325720213094
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,8370410962.89553,-101.840744280021
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,8622283882.69085,-102.355768196823
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,8881735876.91961,-102.870791972141
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,9148995006.49964,-103.385815614122
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,9424296194.89944,-103.900839130441
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,9707881434.63827,-104.415862528333
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,10000000000,-104.930885814615
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,10,-8.68584587577693e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,10.3009086661477,-8.68584585523655e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,10.6108719348317,-8.68584583373183e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,10.9301622668892,-8.68584581068418e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,11.25906032174,-8.68584578647932e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,11.5978552040891,-8.68584576073151e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,11.9468447180528,-8.68584573324791e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,12.3063356289312,-8.68584570422136e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,12.6766439328579,-8.68584567326614e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,13.0580951345645,-8.68584564086441e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,13.4510245335017,-8.68584560605184e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,13.8557775185714,-8.68584556911773e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,14.2727098717267,-8.68584552986921e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,14.7021880807081,-8.68584548869202e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,15.14458966119,-8.68584544462181e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,15.6003034886204,-8.6858453979479e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,16.0697301400464,-8.68584534838097e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,16.5532822462259,-8.68584529572816e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,17.0513848543338,-8.68584523998948e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,17.5644758015827,-8.68584518087561e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,18.0930061000866,-8.6858451181937e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,18.6374403333045,-8.68584505136514e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,19.1982570644148,-8.68584498058279e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,19.7759492569762,-8.68584490555737e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,20.3710247082484,-8.68584482619242e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,20.9840064955505,-8.68584474152363e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,21.6154334360517,-8.68584465193671e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,22.2658605603964,-8.6858445566602e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,22.9358596005824,-8.68584445588697e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,23.6260194925187,-8.68584434874912e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,24.3369468937061,-8.68584423515021e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,25.0692667164954,-8.6858441144152e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,25.8236226773916,-8.68584398664053e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,26.6006778628872,-8.68584385086187e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,27.4011153123219,-8.68584370678991e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,28.225638618281,-8.68584355403891e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,29.0749725450605,-8.6858433915481e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,29.9498636657421,-8.68584321951036e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,30.8510810184385,-8.68584303715422e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,31.7794167822859,-8.68584284332246e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,32.735686973777,-8.68584263782222e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,33.7207321640478,-8.68584241930343e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,34.7354182177487,-8.68584218776609e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,35.7806370541473,-8.68584194243873e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,36.8573074311352,-8.68584168177841e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,37.9663757528252,-8.68584140511009e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,39.1088169014498,-8.68584111166231e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,40.2856350942929,-8.68584080047072e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,41.4978647664067,-8.68584047008883e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,42.7465714798905,-8.68584011926299e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,44.0328528605307,-8.6858397474146e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,45.3578395626248,-8.68583935271142e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,46.722696262838,-8.68583893370695e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,48.1286226839656,-8.68583848943684e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,49.5768546495016,-8.68583801777956e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,51.0686651699397,-8.6858375175779e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,52.6053655617628,-8.68583698642102e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,54.1883066001032,-8.68583642315172e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,55.8188797060873,-8.68583582545557e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,57.4985181699092,-8.68583519111462e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,59.2286984107071,-8.68583451820019e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,61.0109412743503,-8.68583380381926e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,62.8468133702785,-8.68583304613959e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,64.737928448567,-8.68583224207531e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,66.6859488184295,-8.6858313890227e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,68.6925868094045,-8.68583048351016e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,70.7596062765099,-8.68582952312683e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,72.8888241506902,-8.68582850334033e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,75.0821120359163,-8.68582742183626e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,77.3413978543444,-8.68582627437154e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,79.6686675409796,-8.6858250565102e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,82.0659667893319,-8.68582376439491e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,84.535402849602,-8.68582239330041e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,87.0791463809755,-8.68582093859788e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,89.6994333596537,-8.68581939488703e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,92.3985670442997,-8.68581775676758e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,95.1789200006259,-8.68581601874281e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,98.0429361869028,-8.68581417444809e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,100.993133102224,-8.68581221771166e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,104.032103999411,-8.68581014130099e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,107.162520164511,-8.68580793798356e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,110.387133264884,-8.68580560014111e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,113.708777767945,-8.68580311938389e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,117.130373432689,-8.68580048703288e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,120.654927876191,-8.68579769431261e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,124.285539217328,-8.68579473042251e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,128.025398800062,-8.68579158581563e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,131.877793998657,-8.68578824901636e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,135.846111107322,-8.68578470845266e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,139.933838316788,-8.68578095129885e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,144.144568780471,-8.68577696540427e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,148.482003772888,-8.68577273553241e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,152.949955943112,-8.68576824712176e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,157.552352666132,-8.68576348445365e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,162.293239495052,-8.68575843103789e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,167.176783717177,-8.68575306913069e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,172.207278017098,-8.68574737934888e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,177.389144250003,-8.6857413421164e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,182.726937328539,-8.68573493612142e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,188.225349226618,-8.68572813879843e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,193.889213103715,-8.68572092623189e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,199.723507553262,-8.68571327315615e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,205.733360978881,-8.68570515228048e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,211.924056102306,-8.68569653573554e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,218.301034606942,-8.6856873922768e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,224.869901921166,-8.68567769085261e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,231.636432145553,-8.68566739655397e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,238.606573128367,-8.68565647341109e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,245.78645169378,-8.68564488304337e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,253.182379027416,-8.68563258456291e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,260.800856223941,-8.68561953476741e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,268.648580001594,-8.68560568775442e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,276.73244858867,-8.68559099521065e-05
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,285.059567787131,-8.68557540496547e-05
